OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal - PropertyGFAParking,Densite_etage,Age,Pourc_elec,Pourc_gas,Pourc_steam
96,2016,NonResidential,Mixed Use Property,Central Seattle,921 Terry Ave.,Seattle,WA,98104.0,1979200290,3,East,47.60845,-122.32637,1983,1.0,6,99780,9341,90439,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",Medical Office,40174.0,Parking,20868.0,Office,17020.0,,,204.5,207.3000031,505.7999878,504.2999878,15473117.0,15684371.0,5327802.5,2973421.25,10145313.0,0.0,0.0,False,,Compliant,,481.97,4.83,90439,3.0,40,0.6556735142634803,0.0,0.3443263887941906
98,2016,NonResidential,Retail Store,Firestone Store#012432,400 Westlake Ave N,Seattle,WA,98109.0,1983200230,7,Lake union,47.62237,-122.33805,1929,1.0,2,58320,0,58320,Retail Store,Retail Store,72072.0,,,,,,96.0,14.60000038,17.20000076,25.79999924,28.79999924,1049748.625,1243027.75,0.0,106038.5,361803.0,6879.452148,687945.0,False,,Compliant,,39.06,0.67,58320,1.0,94,0.34465679819299594,0.6553426064263719,0.0
100,2016,NonResidential,Large Office,City Place III - SEDO,551 Boren Ave. North,Seattle,WA,98109.0,1983200325,7,Lake union,47.62424,-122.33646,2010,1.0,5,316306,0,316306,"Office, Other, Parking, Retail Store",Office,261826.0,Parking,150726.0,Other,15139.0,,96.0,48.0,48.40000153,144.0,144.3999939,13795954.0,13909270.0,0.0,3772301.0,12871091.0,9248.610352,924861.0,False,,Compliant,,138.85,0.44,316306,2.5,13,0.9329612870556107,0.06703856797434958,0.0
102,2016,NonResidential,Hotel,Residence Inn Seattle - Lake Union,800 Fairview Ave. N,Seattle,WA,98109.0,1984200065,3,Lake union,47.62642,-122.33325,1990,1.0,7,282863,44766,238097,"Hotel, Parking",Hotel,235788.0,Parking,51537.0,,,,37.0,82.5,85.59999847,184.0,189.1999969,19459304.0,20194606.0,0.0,3218245.0,10980652.0,84786.50781,8478651.0,False,,Compliant,,526.85,1.86,238097,3.5,33,0.5642880135897974,0.4357119350209031,0.0
103,2016,Nonresidential COS,Other,Key Arena,334 1st Ave. N,Seattle,WA,98109.0,1985200003,7,Magnolia / queen anne,47.62208,-122.35398,1962,1.0,1,389000,0,389000,Other,Other,368000.0,,,,,,,64.30000305,64.5,151.6000061,152.1000061,23658978.0,23736924.0,6093150.0,4226010.0,14419146.0,6886.799805,688680.0,False,,Compliant,,607.41,1.56,389000,0.5,61,0.6094576866338013,0.02910861153850348,0.25754071033837556
104,2016,Nonresidential COS,Other,Bagley Wright Theatre,151 Mercer St.,Seattle,WA,98109.0,1985200003,7,Magnolia / queen anne,47.62208,-122.35398,1962,1.0,1,91213,0,91213,Other,Other,65000.0,,,,,,,125.1999969,125.9000015,261.7000122,265.3999939,8141155.5,8181881.0,4120130.0,1100268.125,3754115.0,0.0,0.0,False,,Compliant,,344.2,3.77,91213,0.5,61,0.4611280302900491,0.0,0.5060866359818333
106,2016,Nonresidential COS,Other,Armory,305 Harrison St.,Seattle,WA,98109.0,1985200305,7,Magnolia / queen anne,47.62208,-122.35398,1938,1.0,5,396085,0,396085,Other,Other,278500.0,,,,,,,75.19999695,76.30000305,138.1000061,140.0,20955026.0,21257836.0,9763690.0,2125534.75,7252325.0,0.0,0.0,False,,Compliant,,804.2,2.03,396085,2.5,85,0.3460900024652797,0.0,0.46593547533656127
107,2016,NonResidential,Large Office,City Place IV - SEDO,333 Boren Ave. N.,Seattle,WA,98109.0,1986200410,7,Lake union,47.62112,-122.33629,2010,1.0,12,571329,0,571329,"Office, Other, Parking",Office,598801.0,Parking,310699.0,Other,26203.0,,91.0,63.40000153,64.19999695,174.1999969,176.3999939,39605888.0,40153432.0,0.0,9439097.0,32206199.0,73996.85156,7399685.0,False,,Compliant,,617.52,1.08,571329,6.0,13,0.8131669462883903,0.1868329527165254,0.0
110,2016,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,Seattle,WA,98109.0,1988200440,7,Magnolia / queen anne,47.62395,-122.35077,1962,1.0,2,52000,0,52000,Other,Other,52000.0,,,,,,,52.40000153,51.59999847,110.4000015,109.5,2726369.0,2682242.75,1202380.0,379058.9063,1293349.0,0.0,0.0,False,,Compliant,,101.83,1.96,52000,1.0,61,0.47438516209654674,0.0,0.44101880559821505
111,2016,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,Seattle,WA,98109.0,1988200700,7,Magnolia / queen anne,47.62395,-122.35077,1928,1.0,1,60696,0,60696,Other,Other,108000.0,,,,,,,8.100000381,8.100000381,25.5,25.5,875943.3125,875943.3125,0.0,256724.2969,875943.0,0.0,0.0,False,,Compliant,,6.11,0.1,60696,0.5,95,0.9999996432417537,0.0,0.0
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,Seattle,WA,98109.0,1988200700,7,Magnolia / queen anne,47.62395,-122.35143,1928,1.0,2,262048,0,262048,Other,Other,296000.0,,,,,,,70.0,70.30000305,171.1999969,175.1999969,20723248.0,20823520.0,5137220.0,3960341.75,13512686.0,0.0,0.0,False,,Compliant,,490.73,1.87,262048,1.0,95,0.6520544462914307,0.0,0.24789646873887722
113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,Seattle,WA,98109.0,1988200705,7,Magnolia / queen anne,47.62391,-122.34837,1986,0.0,2,66240,2352,63888,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,,,74.90000153,75.40000153,235.1999969,236.6000061,4166306.25,4192107.75,0.0,1221074.25,4166305.0,0.0,0.0,False,,Compliant,,29.04,0.44,63888,2.0,37,0.9999996999740478,0.0,0.0
114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,500 5th Ave N,Seattle,WA,98109.0,1988201155,7,Magnolia / queen anne,47.62419,-122.34443,2010,1.0,6,920598,303707,616891,"Office, Other, Parking",Office,729584.0,Parking,185014.0,Other,6000.0,,93.0,49.79999924,51.79999924,130.8000031,131.6000061,36667044.0,38105108.0,0.0,8088294.5,27597261.0,90697.79688,9069780.0,False,,Compliant,,674.09,0.73,616891,3.0,13,0.7526448273277769,0.2473550908548832,0.0
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,Seattle,WA,98033.0,1989200850,7,Magnolia / queen anne,47.62053,-122.35842,1970,1.0,4,76213,25930,50283,"Office, Other, Parking",Office,48546.0,Parking,21454.0,Other,2406.0,,68.0,68.19999695,71.59999847,192.3999939,196.0,3476212.5,3647345.75,0.0,863039.875,2944692.0,5315.200195,531520.0,False,,Compliant,,48.76,0.64,50283,2.0,53,0.8470978111953743,0.15290204496992058,0.0
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,Seattle,WA,98109.0,1989201125,7,Magnolia / queen anne,47.62291,-122.35708,2002,1.0,6,96910,36934,59976,"Hotel, Parking",Hotel,59976.0,Parking,36934.0,,,,56.0,86.0,87.90000153,182.1999969,188.3999939,5155568.5,5274523.0,0.0,772863.625,2637011.0,25185.58008,2518558.0,False,,Compliant,,152.14,1.57,59976,3.0,21,0.5114879183546878,0.48851217862782736,0.0
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,Seattle,WA,98105.0,1142001871,4,Northeast,47.65772,-122.31756,1962,2.0,4,50017,0,50017,"Hotel, Swimming Pool",Hotel,50017.0,Swimming Pool,0.0,,,,53.0,108.9000015,110.5,203.3000031,205.8000031,5448975.0,5528580.5,0.0,623770.6875,2128306.0,33206.69141,3320669.0,False,,Compliant,,191.2,3.82,50017,1.3333333333333333,61,0.3905883216568254,0.6094116783431747,0.0
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,Seattle,WA,98112.0,1336800825,3,East,47.62548,-122.30828,1923,1.0,3,67743,0,67743,K-12 School,K-12 School,67743.0,,,,,,34.0,39.09999847,44.79999924,82.30000305,89.30000305,2646879.0,3036464.0,0.0,392082.5938,1337786.0,13090.93066,1309093.0,False,,Compliant,,78.85,1.16,67743,1.5,100,0.5054201570982277,0.49457984290177226,0.0
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,Seattle,WA,98112.0,1338800660,3,East,47.62644,-122.30429,1908,1.0,6,194104,0,194104,K-12 School,K-12 School,194104.0,,,,,,100.0,32.0,37.09999847,54.0,60.09999847,6219841.5,7204080.0,0.0,553309.6875,1887893.0,43319.48828,4331949.0,False,,Compliant,,243.23,1.25,194104,3.0,115,0.30352750950325663,0.6964725708846439,0.0
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,Seattle,WA,98144.0,1498303116,3,Southeast,47.58408,-122.30125,2003,1.0,3,99433,35752,63681,"Office, Parking",Office,63681.0,Parking,35752.0,,,,63.0,76.90000153,78.19999695,241.5,245.6000061,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,False,,Compliant,,34.14,0.34,63681,1.5,20,1.0,0.0,0.0
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,Seattle,WA,98115.0,1797500625,4,Northeast,47.67524,-122.31534,1941,1.0,4,56521,0,56521,Other,Other,49000.0,,,,,,,129.6999969,129.8999939,407.3999939,408.0,6357632.0,6367210.0,0.0,1863315.125,6357631.0,0.0,0.0,False,,Compliant,,44.32,0.78,56521,2.0,82,0.9999998427087318,0.0,0.0
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,Seattle,WA,98115.0,1797500715,4,Northeast,47.67559,-122.31769,1929,1.0,2,206934,0,206934,"Other, Parking",Other,119146.0,Parking,0.0,,,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577.5,4384625.5,0.0,586489.8125,2001103.0,22524.74023,2252474.0,False,,Compliant,,133.58,0.65,206934,1.0,94,0.4704517550226838,0.5295481274292052,0.0
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,Seattle,WA,98133.0,1926049012,5,Northwest,47.73141,-122.3458,2001,1.0,4,51390,0,51390,"Hotel, Parking",Hotel,51390.0,Parking,0.0,,,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538.0,3616214.0,0.0,409815.0,1398289.0,22132.49023,2213249.0,False,,Compliant,,127.29,2.48,51390,2.0,22,0.3871727225353852,0.6128272774646149,0.0
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,Seattle,WA,98133.0,1926049434,5,Northwest,47.72551,-122.3423,2002,1.0,3,69138,0,69138,Hotel,Hotel,70609.0,,,,,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,528396.6875,1802889.0,14395.68164,1439568.0,False,,Compliant,,89.02,1.29,69138,1.5,21,0.5560253980159496,0.44397429357604634,0.0
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,Seattle,WA,98104.0,1974600035,7,Downtown,47.6048,-122.3368,1904,1.0,5,190980,0,190980,"Hotel, Parking",Hotel,190980.0,Parking,19051.0,,,,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,1290419.25,4402910.0,21030.83984,2103084.0,False,,Compliant,,142.39,0.75,190980,2.5,119,0.6767466006352603,0.32325324566034863,0.0
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,Seattle,WA,98111.0,1974700025,7,Downtown,47.60804,-122.3367,1998,1.0,6,284100,0,284100,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,189750.0,,,,,,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,2873101.25,9803021.0,5273.430176,527343.0,False,,Compliant,,429.12,1.51,284100,3.0,25,0.6695365680378966,0.036017001534405416,0.2944462938296904
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,Seattle,WA,98107.0,2767703875,6,Ballard,47.66737,-122.37956,1954,4.0,5,285333,0,285333,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),302661.0,Parking,148865.0,,,,14.0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,10327434.0,35237205.0,328535.125,32853512.0,False,,Compliant,,1990.5,6.98,285333,1.0,69,0.5175037194491444,0.4824961190016943,0.0
163,2016,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,Seattle,WA,98104.0,5247801465,2,Downtown,47.60112,-122.32785,2006,1.0,4,61156,0,61156,"Office, Other",Other,42755.0,Office,29219.0,,,,,130.1000061,132.6999969,338.2999878,337.1000061,9363374.0,9550716.0,0.0,2036128.25,6947270.0,24161.04102,2416104.0,False,,Compliant,,176.75,2.89,61156,2.0,17,0.741962245660592,0.258037754339408,0.0
167,2016,NonResidential,Other,Wing Luke Museum,719 South King Street,Seattle,WA,98104.0,5247802715,2,Downtown,47.59809,-122.32283,1910,1.0,4,72820,13820,59000,Museum,Museum,58000.0,,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,384428.3125,1311669.0,6987.850098,698785.0,False,,Compliant,,46.26,0.64,59000,2.0,113,0.6524240754749687,0.34757561365007184,0.0
168,2016,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,Seattle,WA,98109.0,5458300285,7,Magnolia / queen anne,47.62614,-122.3467,1996,1.0,4,162222,14200,148022,"Hotel, Parking",Hotel,113702.0,Parking,32692.0,,,,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,1230205.625,4197462.0,37494.98828,3749499.0,False,,Compliant,,228.4,1.41,148022,2.0,27,0.5281845475270358,0.4718154524729642,0.0
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,Seattle,WA,98122.0,6003000470,3,East,47.61495,-122.32177,1915,1.0,3,63330,0,63330,College/University,College/University,64820.0,,,,,,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,560100.6875,1911064.0,11486.94043,1148694.0,False,,Compliant,,74.33,1.17,63330,1.5,108,0.6245801138521413,0.37541988614785876,0.0
173,2016,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,Seattle,WA,98115.0,6418100005,4,Northeast,47.67828,-122.26456,2002,1.0,2,96300,0,96300,"Data Center, Office",Office,92300.0,Data Center,4944.0,,,,,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,4095456.0,13973696.0,23461.37109,2346137.0,False,,Compliant,,222.02,2.31,96300,1.0,21,0.8562400293875521,0.14375984806218936,0.0
174,2016,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,Seattle,WA,98134.0,6834700175,2,Greater duwamish,47.59545,-122.32146,1950,1.0,1,67356,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,,,,,,,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,1225674.375,4182001.0,32935.76172,3293576.0,False,,Compliant,,204.08,3.03,67356,0.5,73,0.5594217971788802,0.44057813593665507,0.0
179,2016,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,Seattle,WA,98118.0,7378600265,2,Greater duwamish,47.53827,-122.28406,1958,1.0,1,54765,0,54765,"Office, Other",Office,25765.0,Other,25000.0,,,,,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,1046112.813,3569337.0,6840.320313,684032.0,False,,Compliant,,61.21,1.12,54765,0.5,65,0.8391786793975929,0.16082120304854775,0.0
182,2016,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,Seattle,WA,98119.0,7443000070,7,Magnolia / queen anne,47.65147,-122.36122,1980,1.0,2,52611,0,52611,College/University,College/University,52611.0,,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,726633.375,2479273.0,16375.97852,1637598.0,False,,Compliant,,104.26,1.98,52611,1.0,43,0.6022225857668864,0.39777729278166685,0.0
187,2016,NonResidential,Other,Youth Services Center,1211 E Alder Street,Seattle,WA,98122.0,2908700085,3,Central,47.60462,-122.31549,1971,3.0,6,250981,0,250981,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,,,,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,2390094.5,8155002.0,5801.719727,580172.0,False,,Compliant,,422.39,1.68,250981,1.5,52,0.6238669798113482,0.044383821538131994,0.3317490838988043
338,2016,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,Seattle,WA,98101.0,0660001215,7,Downtown,47.61598,-122.33448,2004,1.0,11,299070,68432,230638,Other,Other,250000.0,,,,,,,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,8983483.0,30651644.0,346853.3125,34685331.0,False,,Compliant,,2055.82,6.87,230638,5.5,19,0.46913163112222206,0.5308682923514371,0.0
190,2016,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,Seattle,WA,98108.0,2924049043,2,Greater duwamish,47.536,-122.31768,2007,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,778834.0,2657382.0,5846.959961,584696.0,False,,Compliant,,49.58,0.77,64015,1.5,16,0.8196540012033949,0.18034607590764903,0.0
194,2016,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,Seattle,WA,98125.0,2926049025,5,North,47.70759,-122.3255,1951,1.0,1,530039,0,530039,"Restaurant, Retail Store",Retail Store,505103.0,Restaurant,24936.0,,,,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,4755137.5,16224529.0,114925.0313,11492503.0,False,,Compliant,,723.47,1.36,530039,0.5,72,0.5853631019827014,0.41463682585950573,0.0
195,2016,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,Seattle,WA,98125.0,2926049409,5,North,47.7066,-122.321,1964,1.0,3,54224,0,54224,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,,,,,,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,980312.8125,3344827.0,39203.50391,3920350.0,False,,Compliant,,231.53,4.27,54224,1.5,59,0.4603916105014908,0.5396082518556324,0.0
197,2016,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,Seattle,WA,98125.0,2926049528,5,North,47.70619,-122.32586,1965,1.0,4,124342,0,124342,Retail Store,Retail Store,122000.0,,,,,,76.0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,2536231.25,8653621.0,1123.560059,112356.0,False,,Compliant,,66.3,0.53,124342,2.0,58,0.9871826052951536,0.012817280627443965,0.0
198,2016,NonResidential,Hospital,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,Seattle,WA,98105.0,2982800005,4,Northeast,47.66231,-122.28146,1953,6.0,10,879000,0,879000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),879000.0,,,,,,10.0,288.7999878,293.2000122,578.2000122,576.5999756,253832464.0,257764208.0,0.0,33892500.0,115641210.0,1381912.375,138191238.0,False,,Compliant,,8145.52,9.27,879000,1.4285714285714286,70,0.45558085115542984,0.5444190858108677,0.0
200,2016,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,Seattle,WA,98133.0,3026049024,5,Northwest,47.70956,-122.3345,1996,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,544942.8125,1859345.0,13318.83008,1331883.0,False,,Compliant,,83.7,1.51,55442,1.5,27,0.5826424355575318,0.4173574861027255,0.0
209,2016,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,Seattle,WA,98122.0,3225049002,3,East,47.61233,-122.3171,1910,1.0,5,84870,0,84870,Self-Storage Facility,Self-Storage Facility,85521.0,,,,,,,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,141452.2031,482635.0,8989.550781,898955.0,False,,Compliant,,51.11,0.6,84870,2.5,113,0.34933298325362594,0.6506669262709156,0.0
215,2016,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,Seattle,WA,98108.0,3466800065,2,Greater duwamish,47.55152,-122.31869,1904,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,,,,,,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,267431.0,912475.0,11876.22949,1187623.0,False,,Compliant,,69.44,0.61,114297,2.0,119,0.43449168020869505,0.5655084388333829,0.0
220,2016,NonResidential,Warehouse,8109,4786 First Ave S,Seattle,WA,98134.0,3573700006,2,Greater duwamish,47.55901,-122.33328,1937,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,,,,,,87.0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,385937.0,1316817.0,54275.0,5427500.0,False,,Compliant,,297.43,1.27,234144,0.5,86,0.19524838467705477,0.8047516153229453,0.0
223,2016,NonResidential,Retail Store,Westwood Village - Building A,2600 SW Barton St,Seattle,WA,98126.0,3624039009,1,Delridge,47.52254,-122.36627,1966,1.0,1,64984,0,64984,Retail Store,Retail Store,65425.0,,,,,,72.0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,766027.8125,2613687.0,3306.090088,330609.0,False,,Compliant,,35.78,0.55,64984,0.5,57,0.8877119617293946,0.1122879533606715,0.0
224,2016,NonResidential,Retail Store,Westwood Village - Building B,2600 SW Barton St,Seattle,WA,98126.0,3624039009,1,Delridge,47.52254,-122.36627,1965,1.0,1,67745,0,67745,Retail Store,Retail Store,67782.0,,,,,,37.0,136.1999969,141.5,223.8999939,227.3000031,9230223.0,9589728.0,0.0,769080.3125,2624102.0,66061.21094,6606121.0,False,,Compliant,,369.14,5.45,67745,0.5,58,0.2842945397960591,0.7157054602039409,0.0
228,2016,NonResidential,Other,Webster Building,3014 NW 67th St.,Seattle,WA,98117.0,3693901110,6,Ballard,47.67767,-122.39631,1973,1.0,3,56000,0,56000,Other,Other,56000.0,,,,,,,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,247615.5938,844864.0,10063.95996,1006396.0,False,,Compliant,,59.34,1.06,56000,1.5,50,0.4563722933644401,0.5436274365493133,0.0
230,2016,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,Seattle,WA,98126.0,3874900040,1,Southwest,47.54508,-122.37737,1969,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,52088.0,,,,,,,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,153506.7031,523765.0,8537.545898,853755.0,False,,Compliant,,48.99,0.94,52088,1.0,54,0.3802232926648225,0.6197770703064458,0.0
